latitude,longitude,depth,muck_thickness,spring'16,fall'15,spring'15,fall'14,spring'14,fall'13,spring'13,fall'12,spring'12,fall'11,spring'11,fall'10,spring'10,fall'09,spring'09,fall'08,spring'08,fall'07,spring'07,fall'06,spring'06,fall'05
28.04101688,-80.57936493,-14,8,-6,-6.012,-6.024024,-6.036072048,-6.048144192,-6.06024048,-6.072360961,-6.084505683,-6.096674695,-6.108868044,-6.12108578,-6.133327952,-6.145594608,-6.157885797,-6.170201568,-6.182541972,-6.194907056,-6.20729687,-6.219711463,-6.232150886,-6.244615188,-6.30706134
28.04056308,-80.57936662,-13,8,-5,-5.01,-5.02002,-5.03006004,-5.04012016,-5.0502004,-5.060300801,-5.070421403,-5.080562246,-5.09072337,-5.100904817,-5.111106626,-5.12132884,-5.131571497,-5.14183464,-5.15211831,-5.162422546,-5.172747391,-5.183092886,-5.193459072,-5.20384599,-5.25588445
28.04010159,-80.57936493,-14,7.5,-6.5,-6.513,-6.526026,-6.539078052,-6.552156208,-6.565260521,-6.578391042,-6.591547824,-6.604730919,-6.617940381,-6.631176262,-6.644438614,-6.657727492,-6.671042947,-6.684385033,-6.697753803,-6.71114931,-6.724571609,-6.738020752,-6.751496794,-6.764999787,-6.832649785
28.0396478,-80.57936999,-15,6.5,-8.5,-8.517,-8.534034,-8.551102068,-8.568204272,-8.585340681,-8.602511362,-8.619716385,-8.636955818,-8.654229729,-8.671538189,-8.688881265,-8.706259028,-8.723671546,-8.741118889,-8.758601126,-8.776118329,-8.793670565,-8.811257907,-8.828880422,-8.846538183,-8.935003565
28.03920169,-80.57936662,-16,3.5,-12.5,-12.525,-12.55005,-12.5751501,-12.6003004,-12.625501,-12.650752,-12.67605351,-12.70140561,-12.72680843,-12.75226204,-12.77776657,-12.8033221,-12.82892874,-12.8545866,-12.88029577,-12.90605637,-12.93186848,-12.95773222,-12.98364768,-13.00961498,-13.13971112
28.03873251,-80.57936999,-17,1.5,-15.5,-15.531,-15.562062,-15.59318612,-15.6243725,-15.65562124,-15.68693248,-15.71830635,-15.74974296,-15.78124245,-15.81280493,-15.84443054,-15.8761194,-15.90787164,-15.93968739,-15.97156676,-16.00350989,-16.03551691,-16.06758795,-16.09972312,-16.13192257,-16.29324179
28.04425498,-80.57926377,-6,1.5,-4.5,-4.509,-4.518018,-4.527054036,-4.536108144,-4.54518036,-4.554270721,-4.563379263,-4.572506021,-4.581651033,-4.590814335,-4.599995964,-4.609195956,-4.618414348,-4.627651176,-4.636906479,-4.646180292,-4.655472652,-4.664783598,-4.674113165,-4.683461391,-4.730296005
28.04380118,-80.57926377,-7,4,-3,-3.006,-3.012012,-3.018036024,-3.024072096,-3.03012024,-3.036180481,-3.042252842,-3.048337347,-3.054434022,-3.06054289,-3.066663976,-3.072797304,-3.078942898,-3.085100784,-3.091270986,-3.097453528,-3.103648435,-3.109855732,-3.116075443,-3.122307594,-3.15353067
28.0433397,-80.57926714,-8,6.5,-1.5,-1.503,-1.506006,-1.509018012,-1.512036048,-1.51506012,-1.51809024,-1.521126421,-1.524168674,-1.527217011,-1.530271445,-1.533331988,-1.536398652,-1.539471449,-1.542550392,-1.545635493,-1.548726764,-1.551824217,-1.554927866,-1.558037722,-1.561153797,-1.576765335
28.04289359,-80.57926714,-13,8,-5,-5.01,-5.02002,-5.03006004,-5.04012016,-5.0502004,-5.060300801,-5.070421403,-5.080562246,-5.09072337,-5.100904817,-5.111106626,-5.12132884,-5.131571497,-5.14183464,-5.15211831,-5.162422546,-5.172747391,-5.183092886,-5.193459072,-5.20384599,-5.25588445
28.04241672,-80.57926377,-14,9,-5,-5.01,-5.02002,-5.03006004,-5.04012016,-5.0502004,-5.060300801,-5.070421403,-5.080562246,-5.09072337,-5.100904817,-5.111106626,-5.12132884,-5.131571497,-5.14183464,-5.15211831,-5.162422546,-5.172747391,-5.183092886,-5.193459072,-5.20384599,-5.25588445
28.04196293,-80.57926546,-15,9,-6,-6.012,-6.024024,-6.036072048,-6.048144192,-6.06024048,-6.072360961,-6.084505683,-6.096674695,-6.108868044,-6.12108578,-6.133327952,-6.145594608,-6.157885797,-6.170201568,-6.182541972,-6.194907056,-6.20729687,-6.219711463,-6.232150886,-6.244615188,-6.30706134
28.04151682,-80.57926546,-14,8,-6,-6.012,-6.024024,-6.036072048,-6.048144192,-6.06024048,-6.072360961,-6.084505683,-6.096674695,-6.108868044,-6.12108578,-6.133327952,-6.145594608,-6.157885797,-6.170201568,-6.182541972,-6.194907056,-6.20729687,-6.219711463,-6.232150886,-6.244615188,-6.30706134
28.04101688,-80.57926714,-13,7.5,-5.5,-5.511,-5.522022,-5.533066044,-5.544132176,-5.55522044,-5.566330881,-5.577463543,-5.58861847,-5.599795707,-5.610995299,-5.622217289,-5.633461724,-5.644728647,-5.656018104,-5.667330141,-5.678664801,-5.690022131,-5.701402175,-5.712804979,-5.724230589,-5.781472895
28.04055539,-80.57927052,-12,6.5,-5.5,-5.511,-5.522022,-5.533066044,-5.544132176,-5.55522044,-5.566330881,-5.577463543,-5.58861847,-5.599795707,-5.610995299,-5.622217289,-5.633461724,-5.644728647,-5.656018104,-5.667330141,-5.678664801,-5.690022131,-5.701402175,-5.712804979,-5.724230589,-5.781472895
28.04010928,-80.57927052,-13,6.5,-6.5,-6.513,-6.526026,-6.539078052,-6.552156208,-6.565260521,-6.578391042,-6.591547824,-6.604730919,-6.617940381,-6.631176262,-6.644438614,-6.657727492,-6.671042947,-6.684385033,-6.697753803,-6.71114931,-6.724571609,-6.738020752,-6.751496794,-6.764999787,-6.832649785
28.03966318,-80.57926883,-14,7.5,-6.5,-6.513,-6.526026,-6.539078052,-6.552156208,-6.565260521,-6.578391042,-6.591547824,-6.604730919,-6.617940381,-6.631176262,-6.644438614,-6.657727492,-6.671042947,-6.684385033,-6.697753803,-6.71114931,-6.724571609,-6.738020752,-6.751496794,-6.764999787,-6.832649785
28.039194,-80.57926546,-15,6.5,-8.5,-8.517,-8.534034,-8.551102068,-8.568204272,-8.585340681,-8.602511362,-8.619716385,-8.636955818,-8.654229729,-8.671538189,-8.688881265,-8.706259028,-8.723671546,-8.741118889,-8.758601126,-8.776118329,-8.793670565,-8.811257907,-8.828880422,-8.846538183,-8.935003565
28.03872482,-80.57926883,-15,4.5,-10.5,-10.521,-10.542042,-10.56312608,-10.58425234,-10.60542084,-10.62663168,-10.64788495,-10.66918072,-10.69051908,-10.71190012,-10.73332392,-10.75479056,-10.77630014,-10.79785274,-10.81944845,-10.84108735,-10.86276952,-10.88449506,-10.90626405,-10.92807658,-11.03735734
28.03827872,-80.57926714,-17,1,-16,-16.032,-16.064064,-16.09619213,-16.12838451,-16.16064128,-16.19296256,-16.22534849,-16.25779919,-16.29031478,-16.32289541,-16.3555412,-16.38825229,-16.42102879,-16.45387085,-16.48677859,-16.51975215,-16.55279165,-16.58589724,-16.61906903,-16.65230717,-16.81883024
28.04425498,-80.57916261,-7,1,-6,-6.012,-6.024024,-6.036072048,-6.048144192,-6.06024048,-6.072360961,-6.084505683,-6.096674695,-6.108868044,-6.12108578,-6.133327952,-6.145594608,-6.157885797,-6.170201568,-6.182541972,-6.194907056,-6.20729687,-6.219711463,-6.232150886,-6.244615188,-6.30706134
28.04380118,-80.57916093,-8,3.5,-4.5,-4.509,-4.518018,-4.527054036,-4.536108144,-4.54518036,-4.554270721,-4.563379263,-4.572506021,-4.581651033,-4.590814335,-4.599995964,-4.609195956,-4.618414348,-4.627651176,-4.636906479,-4.646180292,-4.655472652,-4.664783598,-4.674113165,-4.683461391,-4.730296005
28.0433397,-80.57916261,-8,7,-1,-1.002,-1.004004,-1.006012008,-1.008024032,-1.01004008,-1.01206016,-1.014084281,-1.016112449,-1.018144674,-1.020180963,-1.022221325,-1.024265768,-1.026314299,-1.028366928,-1.030423662,-1.032484509,-1.034549478,-1.036618577,-1.038691814,-1.040769198,-1.05117689
28.04287821,-80.57916261,-10,9,-1,-1.002,-1.004004,-1.006012008,-1.008024032,-1.01004008,-1.01206016,-1.014084281,-1.016112449,-1.018144674,-1.020180963,-1.022221325,-1.024265768,-1.026314299,-1.028366928,-1.030423662,-1.032484509,-1.034549478,-1.036618577,-1.038691814,-1.040769198,-1.05117689
28.04240903,-80.5791643,-12,11,-1,-1.002,-1.004004,-1.006012008,-1.008024032,-1.01004008,-1.01206016,-1.014084281,-1.016112449,-1.018144674,-1.020180963,-1.022221325,-1.024265768,-1.026314299,-1.028366928,-1.030423662,-1.032484509,-1.034549478,-1.036618577,-1.038691814,-1.040769198,-1.05117689
28.04195523,-80.5791643,-12,9,-3,-3.006,-3.012012,-3.018036024,-3.024072096,-3.03012024,-3.036180481,-3.042252842,-3.048337347,-3.054434022,-3.06054289,-3.066663976,-3.072797304,-3.078942898,-3.085100784,-3.091270986,-3.097453528,-3.103648435,-3.109855732,-3.116075443,-3.122307594,-3.15353067
28.04150913,-80.5791643,-13,7,-6,-6.012,-6.024024,-6.036072048,-6.048144192,-6.06024048,-6.072360961,-6.084505683,-6.096674695,-6.108868044,-6.12108578,-6.133327952,-6.145594608,-6.157885797,-6.170201568,-6.182541972,-6.194907056,-6.20729687,-6.219711463,-6.232150886,-6.244615188,-6.30706134
28.04102457,-80.57916599,-14,6,-8,-8.016,-8.032032,-8.048096064,-8.064192256,-8.080320641,-8.096481282,-8.112674244,-8.128899593,-8.145157392,-8.161447707,-8.177770602,-8.194126144,-8.210514396,-8.226935425,-8.243389295,-8.259876074,-8.276395826,-8.292948618,-8.309534515,-8.326153584,-8.40941512
28.04056308,-80.57916599,-15,5.5,-9.5,-9.519,-9.538038,-9.557114076,-9.576228304,-9.595380761,-9.614571522,-9.633800665,-9.653068267,-9.672374403,-9.691719152,-9.71110259,-9.730524795,-9.749985845,-9.769485817,-9.789024788,-9.808602838,-9.828220044,-9.847876484,-9.867572237,-9.887307381,-9.986180455
28.04010928,-80.57916599,-17,6,-11,-11.022,-11.044044,-11.06613209,-11.08826435,-11.11044088,-11.13266176,-11.15492709,-11.17723694,-11.19959141,-11.2219906,-11.24443458,-11.26692345,-11.28945729,-11.31203621,-11.33466028,-11.3573296,-11.38004426,-11.40280435,-11.42560996,-11.44846118,-11.56294579
28.03966318,-80.57916599,-17,7.5,-9.5,-9.519,-9.538038,-9.557114076,-9.576228304,-9.595380761,-9.614571522,-9.633800665,-9.653068267,-9.672374403,-9.691719152,-9.71110259,-9.730524795,-9.749985845,-9.769485817,-9.789024788,-9.808602838,-9.828220044,-9.847876484,-9.867572237,-9.887307381,-9.986180455
28.03920169,-80.57916767,-16,7,-9,-9.018,-9.036036,-9.054108072,-9.072216288,-9.090360721,-9.108541442,-9.126758525,-9.145012042,-9.163302066,-9.18162867,-9.199991928,-9.218391912,-9.236828695,-9.255302353,-9.273812957,-9.292360583,-9.310945305,-9.329567195,-9.34822633,-9.366922782,-9.46059201
28.03872482,-80.57916599,-16,5.5,-10.5,-10.521,-10.542042,-10.56312608,-10.58425234,-10.60542084,-10.62663168,-10.64788495,-10.66918072,-10.69051908,-10.71190012,-10.73332392,-10.75479056,-10.77630014,-10.79785274,-10.81944845,-10.84108735,-10.86276952,-10.88449506,-10.90626405,-10.92807658,-11.03735734
28.03828641,-80.57916767,-16,2,-14,-14.028,-14.056056,-14.08416811,-14.11233645,-14.14056112,-14.16884224,-14.19717993,-14.22557429,-14.25402544,-14.28253349,-14.31109855,-14.33972075,-14.36840019,-14.39713699,-14.42593127,-14.45478313,-14.4836927,-14.51266008,-14.5416854,-14.57076877,-14.71647646
28.04380888,-80.57906314,-7,3,-4,-4.008,-4.016016,-4.024048032,-4.032096128,-4.04016032,-4.048240641,-4.056337122,-4.064449796,-4.072578696,-4.080723853,-4.088885301,-4.097063072,-4.105257198,-4.113467712,-4.121694648,-4.129938037,-4.138197913,-4.146474309,-4.154767258,-4.163076792,-4.20470756
28.04332431,-80.57906314,-9,7,-2,-2.004,-2.008008,-2.012024016,-2.016048064,-2.02008016,-2.02412032,-2.028168561,-2.032224898,-2.036289348,-2.040361927,-2.044442651,-2.048531536,-2.052628599,-2.056733856,-2.060847324,-2.064969019,-2.069098957,-2.073237154,-2.077383629,-2.081538396,-2.10235378
28.0428859,-80.57906314,-13,10,-3,-3.006,-3.012012,-3.018036024,-3.024072096,-3.03012024,-3.036180481,-3.042252842,-3.048337347,-3.054434022,-3.06054289,-3.066663976,-3.072797304,-3.078942898,-3.085100784,-3.091270986,-3.097453528,-3.103648435,-3.109855732,-3.116075443,-3.122307594,-3.15353067
28.04241672,-80.57906314,-13,11,-2,-2.004,-2.008008,-2.012024016,-2.016048064,-2.02008016,-2.02412032,-2.028168561,-2.032224898,-2.036289348,-2.040361927,-2.044442651,-2.048531536,-2.052628599,-2.056733856,-2.060847324,-2.064969019,-2.069098957,-2.073237154,-2.077383629,-2.081538396,-2.10235378
28.04195523,-80.57906483,-11,10,-1,-1.002,-1.004004,-1.006012008,-1.008024032,-1.01004008,-1.01206016,-1.014084281,-1.016112449,-1.018144674,-1.020180963,-1.022221325,-1.024265768,-1.026314299,-1.028366928,-1.030423662,-1.032484509,-1.034549478,-1.036618577,-1.038691814,-1.040769198,-1.05117689
28.04151682,-80.57906483,-11,9,-2,-2.004,-2.008008,-2.012024016,-2.016048064,-2.02008016,-2.02412032,-2.028168561,-2.032224898,-2.036289348,-2.040361927,-2.044442651,-2.048531536,-2.052628599,-2.056733856,-2.060847324,-2.064969019,-2.069098957,-2.073237154,-2.077383629,-2.081538396,-2.10235378
28.04102457,-80.57906651,-13,8,-5,-5.01,-5.02002,-5.03006004,-5.04012016,-5.0502004,-5.060300801,-5.070421403,-5.080562246,-5.09072337,-5.100904817,-5.111106626,-5.12132884,-5.131571497,-5.14183464,-5.15211831,-5.162422546,-5.172747391,-5.183092886,-5.193459072,-5.20384599,-5.25588445
28.04055539,-80.57906651,-16,7.5,-8.5,-8.517,-8.534034,-8.551102068,-8.568204272,-8.585340681,-8.602511362,-8.619716385,-8.636955818,-8.654229729,-8.671538189,-8.688881265,-8.706259028,-8.723671546,-8.741118889,-8.758601126,-8.776118329,-8.793670565,-8.811257907,-8.828880422,-8.846538183,-8.935003565
28.0400939,-80.57906651,-16,7.5,-8.5,-8.517,-8.534034,-8.551102068,-8.568204272,-8.585340681,-8.602511362,-8.619716385,-8.636955818,-8.654229729,-8.671538189,-8.688881265,-8.706259028,-8.723671546,-8.741118889,-8.758601126,-8.776118329,-8.793670565,-8.811257907,-8.828880422,-8.846538183,-8.935003565
28.0396478,-80.57906651,-17,7.5,-9.5,-9.519,-9.538038,-9.557114076,-9.576228304,-9.595380761,-9.614571522,-9.633800665,-9.653068267,-9.672374403,-9.691719152,-9.71110259,-9.730524795,-9.749985845,-9.769485817,-9.789024788,-9.808602838,-9.828220044,-9.847876484,-9.867572237,-9.887307381,-9.986180455
28.03918631,-80.5790682,-17,7.5,-9.5,-9.519,-9.538038,-9.557114076,-9.576228304,-9.595380761,-9.614571522,-9.633800665,-9.653068267,-9.672374403,-9.691719152,-9.71110259,-9.730524795,-9.749985845,-9.769485817,-9.789024788,-9.808602838,-9.828220044,-9.847876484,-9.867572237,-9.887307381,-9.986180455
28.03873251,-80.57906651,-16,6,-10,-10.02,-10.04004,-10.06012008,-10.08024032,-10.1004008,-10.1206016,-10.14084281,-10.16112449,-10.18144674,-10.20180963,-10.22221325,-10.24265768,-10.26314299,-10.28366928,-10.30423662,-10.32484509,-10.34549478,-10.36618577,-10.38691814,-10.40769198,-10.5117689
28.03827872,-80.5790682,-16,4,-12,-12.024,-12.048048,-12.0721441,-12.09628838,-12.12048096,-12.14472192,-12.16901137,-12.19334939,-12.21773609,-12.24217156,-12.2666559,-12.29118922,-12.31577159,-12.34040314,-12.36508394,-12.38981411,-12.41459374,-12.43942293,-12.46430177,-12.48923038,-12.61412268
28.04379349,-80.57896367,-6,3,-3,-3.006,-3.012012,-3.018036024,-3.024072096,-3.03012024,-3.036180481,-3.042252842,-3.048337347,-3.054434022,-3.06054289,-3.066663976,-3.072797304,-3.078942898,-3.085100784,-3.091270986,-3.097453528,-3.103648435,-3.109855732,-3.116075443,-3.122307594,-3.15353067
28.04332431,-80.57896198,-8,7.5,-0.5,-0.501,-0.502002,-0.503006004,-0.504012016,-0.50502004,-0.50603008,-0.50704214,-0.508056225,-0.509072337,-0.510090482,-0.511110663,-0.512132884,-0.51315715,-0.514183464,-0.515211831,-0.516242255,-0.517274739,-0.518309289,-0.519345907,-0.520384599,-0.525588445
28.04287821,-80.57896367,-12,10,-2,-2.004,-2.008008,-2.012024016,-2.016048064,-2.02008016,-2.02412032,-2.028168561,-2.032224898,-2.036289348,-2.040361927,-2.044442651,-2.048531536,-2.052628599,-2.056733856,-2.060847324,-2.064969019,-2.069098957,-2.073237154,-2.077383629,-2.081538396,-2.10235378
28.04240903,-80.57896198,-11,9,-2,-2.004,-2.008008,-2.012024016,-2.016048064,-2.02008016,-2.02412032,-2.028168561,-2.032224898,-2.036289348,-2.040361927,-2.044442651,-2.048531536,-2.052628599,-2.056733856,-2.060847324,-2.064969019,-2.069098957,-2.073237154,-2.077383629,-2.081538396,-2.10235378
28.04196293,-80.57896704,-9,8,-1,-1.002,-1.004004,-1.006012008,-1.008024032,-1.01004008,-1.01206016,-1.014084281,-1.016112449,-1.018144674,-1.020180963,-1.022221325,-1.024265768,-1.026314299,-1.028366928,-1.030423662,-1.032484509,-1.034549478,-1.036618577,-1.038691814,-1.040769198,-1.05117689
28.04150144,-80.57896535,-10,8.5,-1.5,-1.503,-1.506006,-1.509018012,-1.512036048,-1.51506012,-1.51809024,-1.521126421,-1.524168674,-1.527217011,-1.530271445,-1.533331988,-1.536398652,-1.539471449,-1.542550392,-1.545635493,-1.548726764,-1.551824217,-1.554927866,-1.558037722,-1.561153797,-1.576765335
28.04102457,-80.57896535,-11,7,-4,-4.008,-4.016016,-4.024048032,-4.032096128,-4.04016032,-4.048240641,-4.056337122,-4.064449796,-4.072578696,-4.080723853,-4.088885301,-4.097063072,-4.105257198,-4.113467712,-4.121694648,-4.129938037,-4.138197913,-4.146474309,-4.154767258,-4.163076792,-4.20470756
28.04055539,-80.57896704,-12,9,-3,-3.006,-3.012012,-3.018036024,-3.024072096,-3.03012024,-3.036180481,-3.042252842,-3.048337347,-3.054434022,-3.06054289,-3.066663976,-3.072797304,-3.078942898,-3.085100784,-3.091270986,-3.097453528,-3.103648435,-3.109855732,-3.116075443,-3.122307594,-3.15353067
28.0400939,-80.57896704,-16,10,-6,-6.012,-6.024024,-6.036072048,-6.048144192,-6.06024048,-6.072360961,-6.084505683,-6.096674695,-6.108868044,-6.12108578,-6.133327952,-6.145594608,-6.157885797,-6.170201568,-6.182541972,-6.194907056,-6.20729687,-6.219711463,-6.232150886,-6.244615188,-6.30706134
28.0396478,-80.57897041,-16,10,-6,-6.012,-6.024024,-6.036072048,-6.048144192,-6.06024048,-6.072360961,-6.084505683,-6.096674695,-6.108868044,-6.12108578,-6.133327952,-6.145594608,-6.157885797,-6.170201568,-6.182541972,-6.194907056,-6.20729687,-6.219711463,-6.232150886,-6.244615188,-6.30706134
28.03918631,-80.57896872,-14,9,-5,-5.01,-5.02002,-5.03006004,-5.04012016,-5.0502004,-5.060300801,-5.070421403,-5.080562246,-5.09072337,-5.100904817,-5.111106626,-5.12132884,-5.131571497,-5.14183464,-5.15211831,-5.162422546,-5.172747391,-5.183092886,-5.193459072,-5.20384599,-5.25588445
28.03873251,-80.57896872,-8,7.5,-0.5,-0.501,-0.502002,-0.503006004,-0.504012016,-0.50502004,-0.50603008,-0.50704214,-0.508056225,-0.509072337,-0.510090482,-0.511110663,-0.512132884,-0.51315715,-0.514183464,-0.515211831,-0.516242255,-0.517274739,-0.518309289,-0.519345907,-0.520384599,-0.525588445
28.03827872,-80.57896872,-9,7,-2,-2.004,-2.008008,-2.012024016,-2.016048064,-2.02008016,-2.02412032,-2.028168561,-2.032224898,-2.036289348,-2.040361927,-2.044442651,-2.048531536,-2.052628599,-2.056733856,-2.060847324,-2.064969019,-2.069098957,-2.073237154,-2.077383629,-2.081538396,-2.10235378
28.0437858,-80.57886251,-6,3,-3,-3.006,-3.012012,-3.018036024,-3.024072096,-3.03012024,-3.036180481,-3.042252842,-3.048337347,-3.054434022,-3.06054289,-3.066663976,-3.072797304,-3.078942898,-3.085100784,-3.091270986,-3.097453528,-3.103648435,-3.109855732,-3.116075443,-3.122307594,-3.15353067
28.04331662,-80.57886251,-9,8,-1,-1.002,-1.004004,-1.006012008,-1.008024032,-1.01004008,-1.01206016,-1.014084281,-1.016112449,-1.018144674,-1.020180963,-1.022221325,-1.024265768,-1.026314299,-1.028366928,-1.030423662,-1.032484509,-1.034549478,-1.036618577,-1.038691814,-1.040769198,-1.05117689
28.04287052,-80.57886251,-14,12,-2,-2.004,-2.008008,-2.012024016,-2.016048064,-2.02008016,-2.02412032,-2.028168561,-2.032224898,-2.036289348,-2.040361927,-2.044442651,-2.048531536,-2.052628599,-2.056733856,-2.060847324,-2.064969019,-2.069098957,-2.073237154,-2.077383629,-2.081538396,-2.10235378
28.04241672,-80.57886251,-12,11,-1,-1.002,-1.004004,-1.006012008,-1.008024032,-1.01004008,-1.01206016,-1.014084281,-1.016112449,-1.018144674,-1.020180963,-1.022221325,-1.024265768,-1.026314299,-1.028366928,-1.030423662,-1.032484509,-1.034549478,-1.036618577,-1.038691814,-1.040769198,-1.05117689
28.04196293,-80.57886588,-15,10,-5,-5.01,-5.02002,-5.03006004,-5.04012016,-5.0502004,-5.060300801,-5.070421403,-5.080562246,-5.09072337,-5.100904817,-5.111106626,-5.12132884,-5.131571497,-5.14183464,-5.15211831,-5.162422546,-5.172747391,-5.183092886,-5.193459072,-5.20384599,-5.25588445
28.04150913,-80.57886419,-13,9,-4,-4.008,-4.016016,-4.024048032,-4.032096128,-4.04016032,-4.048240641,-4.056337122,-4.064449796,-4.072578696,-4.080723853,-4.088885301,-4.097063072,-4.105257198,-4.113467712,-4.121694648,-4.129938037,-4.138197913,-4.146474309,-4.154767258,-4.163076792,-4.20470756
28.04101688,-80.57886588,-12,8,-4,-4.008,-4.016016,-4.024048032,-4.032096128,-4.04016032,-4.048240641,-4.056337122,-4.064449796,-4.072578696,-4.080723853,-4.088885301,-4.097063072,-4.105257198,-4.113467712,-4.121694648,-4.129938037,-4.138197913,-4.146474309,-4.154767258,-4.163076792,-4.20470756
28.04055539,-80.57886588,-15,9,-6,-6.012,-6.024024,-6.036072048,-6.048144192,-6.06024048,-6.072360961,-6.084505683,-6.096674695,-6.108868044,-6.12108578,-6.133327952,-6.145594608,-6.157885797,-6.170201568,-6.182541972,-6.194907056,-6.20729687,-6.219711463,-6.232150886,-6.244615188,-6.30706134
